"Date","Hour","Route ID","Direction","Stop ID","Stop Sequence","Boardings","Alightings","Trips"
"2025-07-24","2025-07-24 05:00:00 PM","M66","E","403487","1","10","2","3"
"2025-07-24","2025-07-24 05:00:00 PM","M66","E","403488","2","17","0","5"
"2025-07-24","2025-07-24 05:00:00 PM","M66","E","403489","3","7","0","3"
"2025-07-24","2025-07-24 05:00:00 PM","M66","E","403491","4","19","9","5"
"2025-07-24","2025-07-24 05:00:00 PM","M66","E","403492","6","28","20","5"
"2025-07-24","2025-07-24 05:00:00 PM","M66","E","403494","7","3","9","4"
"2025-07-24","2025-07-24 05:00:00 PM","M66","E","404994","8","3","15","4"
"2025-07-24","2025-07-24 05:00:00 PM","M66","E","403495","9","10","8","5"
"2025-07-24","2025-07-24 05:00:00 PM","M66","E","405627","10","17","27","6"
"2025-07-24","2025-07-24 05:00:00 PM","M66","E","403993","11","7","16","6"
"2025-07-24","2025-07-24 05:00:00 PM","M66","E","403994","12","1","20","4"
"2025-07-24","2025-07-24 05:00:00 PM","M66","E","403995","13","1","15","5"
"2025-07-24","2025-07-24 05:00:00 PM","M66","E","403996","14","5","31","7"
"2025-07-24","2025-07-24 10:00:00 PM","M66","E","403488","2","4","0","1"
"2025-07-24","2025-07-24 10:00:00 PM","M66","E","403489","3","6","2","2"
"2025-07-24","2025-07-24 10:00:00 PM","M66","E","403491","4","6","1","2"
"2025-07-24","2025-07-24 10:00:00 PM","M66","E","403573","5","3","0","1"
"2025-07-24","2025-07-24 10:00:00 PM","M66","E","403492","6","0","2","1"
"2025-07-24","2025-07-24 10:00:00 PM","M66","E","405627","10","1","5","2"
"2025-07-24","2025-07-24 10:00:00 PM","M66","E","403993","11","0","3","1"
"2025-07-24","2025-07-24 10:00:00 PM","M66","E","403995","13","0","7","2"
"2025-07-24","2025-07-24 10:00:00 PM","M66","E","403996","14","0","1","1"
"2025-07-24","2025-07-24 07:00:00 AM","M66","E","403489","3","17","1","4"
"2025-07-24","2025-07-24 07:00:00 AM","M66","E","403491","4","60","10","7"
"2025-07-24","2025-07-24 07:00:00 AM","M66","E","403573","5","14","0","1"
"2025-07-24","2025-07-24 07:00:00 AM","M66","E","403492","6","21","1","7"
"2025-07-24","2025-07-24 07:00:00 AM","M66","E","403494","7","2","14","4"
"2025-07-24","2025-07-24 07:00:00 AM","M66","E","404994","8","3","9","3"
"2025-07-24","2025-07-24 07:00:00 AM","M66","E","403495","9","9","10","5"
"2025-07-24","2025-07-24 07:00:00 AM","M66","E","405627","10","93","18","7"
"2025-07-24","2025-07-24 07:00:00 AM","M66","E","403993","11","5","17","7"
"2025-07-24","2025-07-24 07:00:00 AM","M66","E","403994","12","4","13","6"
"2025-07-24","2025-07-24 07:00:00 AM","M66","E","403995","13","4","66","4"
"2025-07-24","2025-07-24 07:00:00 AM","M66","E","403996","14","1","74","5"
"2025-07-24","2025-07-24 08:00:00 AM","M66","E","403487","1","37","3","8"
"2025-07-24","2025-07-24 08:00:00 AM","M66","E","405627","1","13","1","1"
"2025-07-24","2025-07-24 08:00:00 AM","M66","E","403488","2","51","0","9"
"2025-07-24","2025-07-24 08:00:00 AM","M66","E","403993","2","1","0","1"
"2025-07-24","2025-07-24 08:00:00 AM","M66","E","403994","3","1","2","1"
"2025-07-24","2025-07-24 08:00:00 AM","M66","E","403489","3","24","0","7"
"2025-07-24","2025-07-24 08:00:00 AM","M66","E","403491","4","115","14","9"
"2025-07-24","2025-07-24 08:00:00 AM","M66","E","403996","5","1","12","1"
"2025-07-24","2025-07-24 08:00:00 AM","M66","E","403492","6","37","2","7"
"2025-07-24","2025-07-24 03:00:00 PM","M66","E","403487","1","11","3","5"
"2025-07-24","2025-07-24 03:00:00 PM","M66","E","403488","2","19","0","6"
"2025-07-24","2025-07-24 03:00:00 PM","M66","E","403489","3","19","1","7"
"2025-07-24","2025-07-24 03:00:00 PM","M66","E","403491","4","47","10","6"
"2025-07-24","2025-07-24 03:00:00 PM","M66","E","403492","6","48","4","6"
"2025-07-24","2025-07-24 03:00:00 PM","M66","E","403494","7","5","8","5"
"2025-07-24","2025-07-24 03:00:00 PM","M66","E","404994","8","6","11","6"
"2025-07-24","2025-07-24 03:00:00 PM","M66","E","403495","9","6","5","5"
"2025-07-24","2025-07-24 03:00:00 PM","M66","E","405627","10","31","22","6"
"2025-07-24","2025-07-24 03:00:00 PM","M66","E","403993","11","10","22","5"
"2025-07-24","2025-07-24 03:00:00 PM","M66","E","403994","12","2","15","5"
"2025-07-24","2025-07-24 03:00:00 PM","M66","E","403995","13","1","32","5"
"2025-07-24","2025-07-24 03:00:00 PM","M66","E","403996","14","5","60","5"
"2025-07-24","2025-07-24 07:00:00 PM","M66","E","403487","1","4","0","4"
"2025-07-24","2025-07-24 07:00:00 PM","M66","E","403488","2","5","0","2"
"2025-07-24","2025-07-24 07:00:00 PM","M66","E","403489","3","9","0","4"
"2025-07-24","2025-07-24 07:00:00 PM","M66","E","403491","4","21","1","4"
"2025-07-24","2025-07-24 07:00:00 PM","M66","E","403492","6","19","0","4"
"2025-07-24","2025-07-24 11:00:00 PM","M66","E","403488","2","1","0","1"
"2025-07-24","2025-07-24 11:00:00 PM","M66","E","403491","4","2","0","1"
"2025-07-24","2025-07-24 11:00:00 PM","M66","E","403492","6","4","0","1"
"2025-07-24","2025-07-24 11:00:00 PM","M66","E","405627","10","1","5","2"
"2025-07-24","2025-07-24 11:00:00 PM","M66","E","403993","11","0","2","2"
"2025-07-24","2025-07-24 11:00:00 PM","M66","E","403996","14","0","5","3"
"2025-07-24","2025-07-24 10:00:00 AM","M66","E","405627","1","3","0","1"
"2025-07-24","2025-07-24 10:00:00 AM","M66","E","403487","1","19","0","4"
"2025-07-24","2025-07-24 10:00:00 AM","M66","E","403488","2","20","1","4"
"2025-07-24","2025-07-24 10:00:00 AM","M66","E","403489","3","10","0","4"
"2025-07-24","2025-07-24 10:00:00 AM","M66","E","403995","4","0","2","1"
"2025-07-24","2025-07-24 10:00:00 AM","M66","E","403491","4","35","6","4"
"2025-07-24","2025-07-24 10:00:00 AM","M66","E","403996","5","0","1","1"
"2025-07-24","2025-07-24 10:00:00 AM","M66","E","403492","6","19","0","4"
"2025-07-24","2025-07-24 10:00:00 AM","M66","E","403494","7","3","11","5"
"2025-07-24","2025-07-24 10:00:00 AM","M66","E","404994","8","1","19","4"
"2025-07-24","2025-07-24 10:00:00 AM","M66","E","403495","9","5","4","2"
"2025-07-24","2025-07-24 10:00:00 AM","M66","E","405627","10","33","32","6"
"2025-07-24","2025-07-24 10:00:00 AM","M66","E","403993","11","1","13","4"
"2025-07-24","2025-07-24 10:00:00 AM","M66","E","403994","12","5","13","5"
"2025-07-24","2025-07-24 10:00:00 AM","M66","E","403995","13","4","32","6"
"2025-07-24","2025-07-24 10:00:00 AM","M66","E","403996","14","2","63","6"
"2025-07-24","2025-07-24 06:00:00 AM","M66","E","403487","1","8","1","3"
"2025-07-24","2025-07-24 06:00:00 AM","M66","E","403488","2","7","0","3"
"2025-07-24","2025-07-24 06:00:00 AM","M66","E","403489","3","12","0","2"
"2025-07-24","2025-07-24 06:00:00 AM","M66","E","403491","4","28","2","4"
"2025-07-24","2025-07-24 06:00:00 AM","M66","E","403492","6","8","0","3"
"2025-07-24","2025-07-24 06:00:00 AM","M66","E","403494","7","1","4","4"
"2025-07-24","2025-07-24 06:00:00 AM","M66","E","404994","8","2","6","4"
"2025-07-24","2025-07-24 06:00:00 AM","M66","E","403495","9","10","6","4"
"2025-07-24","2025-07-24 06:00:00 AM","M66","E","405627","10","45","7","4"
"2025-07-24","2025-07-24 06:00:00 AM","M66","E","403993","11","2","7","4"
"2025-07-24","2025-07-24 06:00:00 AM","M66","E","403994","12","2","27","2"
"2025-07-24","2025-07-24 06:00:00 AM","M66","E","403995","13","1","8","2"
"2025-07-24","2025-07-24 06:00:00 AM","M66","E","403996","14","1","28","3"
"2025-07-24","2025-07-24 02:00:00 PM","M66","E","403487","1","10","1","5"
"2025-07-24","2025-07-24 02:00:00 PM","M66","E","403488","2","21","0","5"
"2025-07-24","2025-07-24 02:00:00 PM","M66","E","403489","3","14","0","5"
"2025-07-24","2025-07-24 02:00:00 PM","M66","E","403491","4","45","11","6"
"2025-07-24","2025-07-24 02:00:00 PM","M66","E","403492","6","23","0","3"
"2025-07-24","2025-07-24 02:00:00 PM","M66","E","403494","7","3","22","5"
"2025-07-24","2025-07-24 02:00:00 PM","M66","E","404994","8","3","12","5"
"2025-07-24","2025-07-24 02:00:00 PM","M66","E","403495","9","1","7","3"
"2025-07-24","2025-07-24 02:00:00 PM","M66","E","405627","10","28","19","6"
"2025-07-24","2025-07-24 02:00:00 PM","M66","E","403993","11","9","18","5"
"2025-07-24","2025-07-24 02:00:00 PM","M66","E","403994","12","6","9","4"
"2025-07-24","2025-07-24 02:00:00 PM","M66","E","403995","13","2","29","6"
"2025-07-24","2025-07-24 02:00:00 PM","M66","E","403996","14","9","81","7"
"2025-07-24","2025-07-24 07:00:00 PM","M66","E","403494","7","0","3","1"
"2025-07-24","2025-07-24 07:00:00 PM","M66","E","404994","8","1","1","2"
"2025-07-24","2025-07-24 07:00:00 PM","M66","E","403495","9","0","6","2"
"2025-07-24","2025-07-24 07:00:00 PM","M66","E","405627","10","16","16","5"
"2025-07-24","2025-07-24 07:00:00 PM","M66","E","403993","11","3","7","4"
"2025-07-24","2025-07-24 07:00:00 PM","M66","E","403994","12","2","20","4"
"2025-07-24","2025-07-24 07:00:00 PM","M66","E","403995","13","1","14","4"
"2025-07-24","2025-07-24 07:00:00 PM","M66","E","403996","14","0","11","4"
"2025-07-24","2025-07-24 12:00:00 AM","M66","E","403488","2","2","0","1"
"2025-07-24","2025-07-24 12:00:00 AM","M66","E","403489","3","1","0","1"
"2025-07-24","2025-07-24 12:00:00 AM","M66","E","403491","4","9","0","2"
"2025-07-24","2025-07-24 12:00:00 AM","M66","E","403492","6","1","0","1"
"2025-07-24","2025-07-24 12:00:00 AM","M66","E","404994","8","1","1","1"
"2025-07-24","2025-07-24 12:00:00 AM","M66","E","405627","10","1","8","2"
"2025-07-24","2025-07-24 12:00:00 AM","M66","E","403993","11","0","1","1"
"2025-07-24","2025-07-24 12:00:00 AM","M66","E","403994","12","1","3","1"
"2025-07-24","2025-07-24 12:00:00 AM","M66","E","403996","14","1","3","2"
"2025-07-24","2025-07-24 01:00:00 PM","M66","E","403487","1","5","0","3"
"2025-07-24","2025-07-24 01:00:00 PM","M66","E","403488","2","23","1","4"
"2025-07-24","2025-07-24 01:00:00 PM","M66","E","403489","3","14","1","5"
"2025-07-24","2025-07-24 01:00:00 PM","M66","E","403491","4","40","9","5"
"2025-07-24","2025-07-24 01:00:00 PM","M66","E","403492","6","19","0","5"
"2025-07-24","2025-07-24 01:00:00 PM","M66","E","403494","7","3","9","4"
"2025-07-24","2025-07-24 01:00:00 PM","M66","E","404994","8","3","13","5"
"2025-07-24","2025-07-24 01:00:00 PM","M66","E","403495","9","3","9","5"
"2025-07-24","2025-07-24 01:00:00 PM","M66","E","405627","10","23","24","5"
"2025-07-24","2025-07-24 01:00:00 PM","M66","E","403993","11","1","8","4"
"2025-07-24","2025-07-24 01:00:00 PM","M66","E","403994","12","4","9","4"
"2025-07-24","2025-07-24 01:00:00 PM","M66","E","403995","13","0","18","5"
"2025-07-24","2025-07-24 01:00:00 PM","M66","E","403996","14","0","33","5"
"2025-07-24","2025-07-24 06:00:00 PM","M66","E","403487","1","9","10","5"
"2025-07-24","2025-07-24 06:00:00 PM","M66","E","403488","2","11","0","4"
"2025-07-24","2025-07-24 06:00:00 PM","M66","E","403489","3","10","0","4"
"2025-07-24","2025-07-24 06:00:00 PM","M66","E","403491","4","28","6","6"
"2025-07-24","2025-07-24 06:00:00 PM","M66","E","403492","6","13","0","4"
"2025-07-24","2025-07-24 06:00:00 PM","M66","E","403494","7","4","2","4"
"2025-07-24","2025-07-24 06:00:00 PM","M66","E","404994","8","3","0","2"
"2025-07-24","2025-07-24 06:00:00 PM","M66","E","403495","9","2","3","4"
"2025-07-24","2025-07-24 06:00:00 PM","M66","E","405627","10","10","18","4"
"2025-07-24","2025-07-24 09:00:00 PM","M66","E","403487","1","1","1","1"
"2025-07-24","2025-07-24 09:00:00 PM","M66","E","403488","2","2","0","1"
"2025-07-24","2025-07-24 09:00:00 PM","M66","E","403489","3","2","0","1"
"2025-07-24","2025-07-24 09:00:00 PM","M66","E","403491","4","3","0","2"
"2025-07-24","2025-07-24 09:00:00 PM","M66","E","403492","6","3","0","2"
"2025-07-24","2025-07-24 09:00:00 PM","M66","E","403495","9","2","0","1"
"2025-07-24","2025-07-24 09:00:00 PM","M66","E","405627","10","0","2","2"
"2025-07-24","2025-07-24 09:00:00 PM","M66","E","403993","11","0","2","1"
"2025-07-24","2025-07-24 09:00:00 PM","M66","E","403994","12","0","10","2"
"2025-07-24","2025-07-24 09:00:00 PM","M66","E","403995","13","1","6","2"
"2025-07-24","2025-07-24 09:00:00 PM","M66","E","403996","14","2","4","2"
"2025-07-24","2025-07-24 05:00:00 AM","M66","E","403487","1","2","1","2"
"2025-07-24","2025-07-24 05:00:00 AM","M66","E","403488","2","7","1","3"
"2025-07-24","2025-07-24 05:00:00 AM","M66","E","403489","3","8","0","3"
"2025-07-24","2025-07-24 05:00:00 AM","M66","E","403491","4","24","5","4"
"2025-07-24","2025-07-24 05:00:00 AM","M66","E","403492","6","7","0","3"
"2025-07-24","2025-07-24 05:00:00 AM","M66","E","403494","7","0","1","1"
"2025-07-24","2025-07-24 05:00:00 AM","M66","E","404994","8","0","3","1"
"2025-07-24","2025-07-24 05:00:00 AM","M66","E","403495","9","0","1","1"
"2025-07-24","2025-07-24 05:00:00 AM","M66","E","405627","10","13","3","3"
"2025-07-24","2025-07-24 05:00:00 AM","M66","E","403993","11","0","3","1"
"2025-07-24","2025-07-24 05:00:00 AM","M66","E","403994","12","3","8","3"
"2025-07-24","2025-07-24 05:00:00 AM","M66","E","403995","13","2","12","3"
"2025-07-24","2025-07-24 05:00:00 AM","M66","E","403996","14","3","25","3"
"2025-07-24","2025-07-24 11:00:00 AM","M66","E","403487","1","4","3","2"
"2025-07-24","2025-07-24 11:00:00 AM","M66","E","403488","2","19","0","4"
"2025-07-24","2025-07-24 11:00:00 AM","M66","E","403489","3","7","0","4"
"2025-07-24","2025-07-24 11:00:00 AM","M66","E","403491","4","41","4","4"
"2025-07-24","2025-07-24 11:00:00 AM","M66","E","403492","6","20","1","4"
"2025-07-24","2025-07-24 11:00:00 AM","M66","E","403494","7","1","22","4"
"2025-07-24","2025-07-24 11:00:00 AM","M66","E","404994","8","3","8","3"
"2025-07-24","2025-07-24 11:00:00 AM","M66","E","403495","9","5","10","4"
"2025-07-24","2025-07-24 11:00:00 AM","M66","E","405627","10","20","18","4"
"2025-07-24","2025-07-24 11:00:00 AM","M66","E","403993","11","1","4","3"
"2025-07-24","2025-07-24 11:00:00 AM","M66","E","403994","12","1","7","3"
"2025-07-24","2025-07-24 11:00:00 AM","M66","E","403995","13","1","19","4"
"2025-07-24","2025-07-24 11:00:00 AM","M66","E","403996","14","2","18","3"
"2025-07-24","2025-07-24 04:00:00 PM","M66","E","403487","1","18","5","8"
"2025-07-24","2025-07-24 04:00:00 PM","M66","E","403488","2","35","1","4"
"2025-07-24","2025-07-24 04:00:00 PM","M66","E","403489","3","22","1","6"
"2025-07-24","2025-07-24 04:00:00 PM","M66","E","403491","4","41","9","6"
"2025-07-24","2025-07-24 04:00:00 PM","M66","E","403492","6","17","4","6"
"2025-07-24","2025-07-24 04:00:00 PM","M66","E","403494","7","7","1","4"
"2025-07-24","2025-07-24 04:00:00 PM","M66","E","404994","8","7","18","5"
"2025-07-24","2025-07-24 04:00:00 PM","M66","E","403495","9","3","3","3"
"2025-07-24","2025-07-24 04:00:00 PM","M66","E","405627","10","9","37","5"
"2025-07-24","2025-07-24 04:00:00 PM","M66","E","403993","11","1","12","3"
"2025-07-24","2025-07-24 04:00:00 PM","M66","E","403994","12","0","10","3"
"2025-07-24","2025-07-24 04:00:00 PM","M66","E","403995","13","2","17","5"
"2025-07-24","2025-07-24 04:00:00 PM","M66","E","403996","14","4","19","5"
"2025-07-24","2025-07-24 08:00:00 PM","M66","E","403487","1","1","1","1"
"2025-07-24","2025-07-24 08:00:00 PM","M66","E","403488","2","3","0","2"
"2025-07-24","2025-07-24 08:00:00 PM","M66","E","403489","3","7","1","2"
"2025-07-24","2025-07-24 08:00:00 PM","M66","E","403491","4","33","1","3"
"2025-07-24","2025-07-24 08:00:00 PM","M66","E","403492","6","15","0","4"
"2025-07-24","2025-07-24 08:00:00 PM","M66","E","404994","8","2","5","2"
"2025-07-24","2025-07-24 08:00:00 PM","M66","E","403495","9","3","3","3"
"2025-07-24","2025-07-24 08:00:00 PM","M66","E","405627","10","6","24","4"
"2025-07-24","2025-07-24 08:00:00 PM","M66","E","403993","11","0","6","3"
"2025-07-24","2025-07-24 08:00:00 PM","M66","E","403994","12","2","9","3"
"2025-07-24","2025-07-24 08:00:00 PM","M66","E","403995","13","2","14","3"
"2025-07-24","2025-07-24 08:00:00 PM","M66","E","403996","14","2","12","4"
"2025-07-25","2025-07-25 05:00:00 AM","M66","E","403488","2","7","0","3"
"2025-07-25","2025-07-25 05:00:00 AM","M66","E","403489","3","6","0","3"
"2025-07-25","2025-07-25 05:00:00 AM","M66","E","403491","4","16","3","3"
"2025-07-25","2025-07-25 05:00:00 AM","M66","E","403492","6","6","0","2"
"2025-07-25","2025-07-25 05:00:00 AM","M66","E","403494","7","0","1","1"
"2025-07-25","2025-07-25 05:00:00 AM","M66","E","404994","8","0","3","2"
"2025-07-25","2025-07-25 05:00:00 AM","M66","E","403495","9","0","1","1"
"2025-07-25","2025-07-25 05:00:00 AM","M66","E","405627","10","24","0","2"
"2025-07-25","2025-07-25 05:00:00 AM","M66","E","403993","11","0","1","1"
"2025-07-25","2025-07-25 05:00:00 AM","M66","E","403994","12","0","3","2"
"2025-07-25","2025-07-25 05:00:00 AM","M66","E","403995","13","0","16","2"
"2025-07-25","2025-07-25 05:00:00 AM","M66","E","403996","14","0","22","2"
"2025-07-25","2025-07-25 09:00:00 AM","M66","E","403487","1","14","2","6"
"2025-07-25","2025-07-25 09:00:00 AM","M66","E","405627","1","5","0","1"
"2025-07-25","2025-07-25 09:00:00 AM","M66","E","403488","2","22","0","6"
"2025-07-25","2025-07-25 09:00:00 AM","M66","E","403489","3","10","0","4"
